t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.924,1.643,1.6774,1.7119,1.7463,1.7807,1.815,1.8494,1.8838,1.9182,1.9525,1.9868,2.0212,2.0556,2.0901,2.1245,2.1587,2.1928,2.2268,2.2606,2.294,2.327,2.3598,2.3922,2.4234,2.4546,2.4871,2.5213,2.5558,2.5902,2.6246,1.7483,1.7498,1.7486,1.7471,1.7441,1.7412,1.7385,1.7361,1.734,1.7311,1.7276,1.7248,1.7236,1.7239,1.7261,1.7302,1.7356,1.7415,1.7481,1.7566,1.7666,1.7773,1.7889,1.8035,1.8182,1.8298,1.8339,1.8345,1.8336,1.8306
0.928,1.6375,1.6718,1.706,1.7401,1.7743,1.8084,1.8425,1.8767,1.9108,1.9449,1.9789,2.0131,2.0473,2.0815,2.1157,2.1497,2.1837,2.2176,2.2513,2.2849,2.318,2.3501,2.3815,2.4127,2.4449,2.4775,2.511,2.5452,2.5794,2.6136,1.7428,1.7419,1.7427,1.7436,1.741,1.7386,1.7364,1.7345,1.732,1.7284,1.7252,1.7236,1.7237,1.7242,1.7264,1.7296,1.7338,1.7387,1.7442,1.7509,1.7596,1.7715,1.785,1.7989,1.8106,1.8209,1.828,1.8298,1.8304,1.8306
0.932,1.6375,1.6725,1.7075,1.7425,1.7774,1.8123,1.8473,1.8822,1.9169,1.9516,1.9864,2.0213,2.0563,2.0913,2.1262,2.1611,2.196,2.2307,2.2651,2.299,2.3326,2.3658,2.3977,2.4272,2.4567,2.4904,2.5252,2.5601,2.5951,2.6301,1.7428,1.7425,1.7431,1.7422,1.7398,1.7378,1.7358,1.7334,1.7292,1.7241,1.7214,1.7185,1.7182,1.719,1.7209,1.7235,1.7266,1.7309,1.7373,1.7457,1.7557,1.7667,1.7812,1.8,1.8188,1.8281,1.8316,1.834,1.8355,1.836
0.936,1.6375,1.6721,1.7067,1.7412,1.7756,1.8101,1.8446,1.8791,1.9135,1.9479,1.9822,2.0166,2.0512,2.0857,2.1203,2.1547,2.1892,2.2238,2.2577,2.2914,2.3246,2.3571,2.3881,2.4168,2.4451,2.4757,2.51,2.5445,2.579,2.6136,1.7428,1.7424,1.7428,1.7433,1.7401,1.7374,1.735,1.733,1.7301,1.7262,1.7221,1.7189,1.7184,1.7185,1.7201,1.7226,1.7253,1.727,1.7336,1.7409,1.7508,1.7626,1.7778,1.7971,1.8169,1.8329,1.8376,1.8395,1.841,1.8415
0.94,1.643,1.6776,1.7123,1.7472,1.7819,1.8166,1.8513,1.886,1.9206,1.9553,1.99,2.0247,2.0595,2.0944,2.1292,2.1639,2.1986,2.2332,2.2678,2.302,2.3359,2.3692,2.4009,2.4297,2.4589,2.4912,2.5257,2.5604,2.5952,2.6301,1.7538,1.749,1.7464,1.7457,1.7424,1.7389,1.7352,1.7313,1.7274,1.7236,1.7197,1.7163,1.7142,1.7142,1.7165,1.7199,1.7237,1.7278,1.7326,1.739,1.7475,1.7578,1.7722,1.7919,1.8111,1.8242,1.8294,1.8329,1.8352,1.836
0.944,1.643,1.677,1.7109,1.7449,1.7787,1.8126,1.8465,1.8804,1.9142,1.9479,1.9816,2.0153,2.0491,2.083,2.1169,2.1508,2.1847,2.2187,2.2524,2.2857,2.3187,2.3513,2.3822,2.411,2.4399,2.4706,2.503,2.5357,2.5689,2.6026,1.7483,1.7488,1.7491,1.7487,1.7459,1.7437,1.7418,1.7401,1.7378,1.7334,1.7291,1.7255,1.7227,1.7203,1.7183,1.7168,1.7179,1.7189,1.7229,1.7294,1.7375,1.747,1.7609,1.779,1.7967,1.8112,1.8213,1.8304,1.8375,1.8415
0.948,1.643,1.6781,1.7131,1.7481,1.7828,1.8176,1.8523,1.8872,1.922,1.9568,1.9916,2.0265,2.0615,2.0965,2.1316,2.1666,2.2017,2.2361,2.2708,2.3052,2.3391,2.3725,2.4045,2.4333,2.4607,2.4919,2.5259,2.5603,2.5951,2.6301,1.7483,1.7484,1.7481,1.7471,1.742,1.7375,1.7332,1.7293,1.7254,1.7211,1.7169,1.7134,1.713,1.7126,1.7133,1.7151,1.7164,1.7228,1.7272,1.7341,1.7429,1.7536,1.7678,1.7879,1.8097,1.8257,1.8343,1.8407,1.8452,1.847
0.952,1.643,1.6777,1.7124,1.7471,1.7816,1.8162,1.8508,1.8854,1.9196,1.954,1.9885,2.0232,2.0578,2.0926,2.1273,2.162,2.1967,2.2313,2.2656,2.2992,2.3323,2.3649,2.3958,2.425,2.4551,2.4879,2.5216,2.5556,2.5899,2.6246,1.7428,1.7427,1.7448,1.7452,1.7419,1.7388,1.7362,1.7333,1.7276,1.7228,1.7186,1.7191,1.7177,1.7175,1.7172,1.7172,1.7175,1.7192,1.7247,1.7335,1.7438,1.7558,1.7717,1.7903,1.8075,1.8191,1.8273,1.8343,1.8394,1.8415
0.956,1.6485,1.6824,1.7165,1.7506,1.7846,1.8185,1.8525,1.8865,1.9204,1.9542,1.9882,2.0222,2.0563,2.0904,2.1244,2.1586,2.1927,2.2268,2.2608,2.2946,2.3283,2.3614,2.3924,2.421,2.4501,2.4813,2.5138,2.5466,2.5798,2.6136,1.7483,1.7519,1.7517,1.7503,1.7471,1.744,1.741,1.7378,1.7338,1.7298,1.7262,1.7237,1.7222,1.7209,1.7198,1.7189,1.7183,1.7188,1.7215,1.7259,1.7313,1.7393,1.7536,1.7722,1.7901,1.8038,1.8143,1.8237,1.8312,1.836
0.96,1.6321,1.6661,1.6999,1.7345,1.769,1.8034,1.8378,1.8722,1.9066,1.941,1.9753,2.0097,2.0441,2.0786,2.1132,2.1477,2.1822,2.2168,2.2513,2.2857,2.32,2.3536,2.386,2.4174,2.4474,2.4786,2.5107,2.5429,2.5754,2.6081,1.7373,1.7435,1.7502,1.7513,1.7488,1.7456,1.7427,1.7396,1.7358,1.732,1.7282,1.7245,1.7218,1.7199,1.718,1.7166,1.7159,1.7166,1.7188,1.722,1.7268,1.7349,1.7468,1.7612,1.7784,1.7932,1.8062,1.8186,1.8304,1.8415
0.964,1.643,1.677,1.7111,1.745,1.7788,1.8125,1.8461,1.8801,1.9138,1.9476,1.9815,2.0153,2.0493,2.0832,2.1172,2.1512,2.1853,2.2193,2.2533,2.2868,2.3199,2.3524,2.3841,2.4143,2.4435,2.4734,2.504,2.5348,2.5658,2.5972,1.7483,1.7495,1.7503,1.7506,1.7463,1.7413,1.7363,1.7342,1.7297,1.7257,1.7222,1.719,1.7164,1.7146,1.713,1.7116,1.7106,1.71,1.7103,1.7163,1.7242,1.7341,1.7465,1.7622,1.7797,1.796,1.8107,1.8253,1.8393,1.8525
0.968,1.6375,1.6721,1.7066,1.7411,1.7756,1.8102,1.8448,1.8793,1.9137,1.948,1.9821,2.0162,2.0506,2.0851,2.1197,2.1542,2.1888,2.2234,2.258,2.2923,2.3262,2.3594,2.392,2.4231,2.4527,2.4829,2.5147,2.5471,2.58,2.6136,1.7538,1.7536,1.7511,1.748,1.7457,1.7441,1.7426,1.7408,1.7373,1.7322,1.7264,1.7209,1.7168,1.7152,1.713,1.7118,1.7117,1.7126,1.7142,1.7186,1.7257,1.7354,1.7469,1.7619,1.7799,1.7968,1.8105,1.8225,1.8332,1.8415
0.972,1.643,1.6773,1.7116,1.7459,1.7801,1.8143,1.8486,1.8829,1.9171,1.9512,1.9853,2.0194,2.0536,2.0877,2.1219,2.156,2.1903,2.2246,2.2589,2.2931,2.3272,2.3611,2.3927,2.4225,2.4512,2.4811,2.5116,2.5418,2.5721,2.6026,1.7483,1.7498,1.7494,1.748,1.745,1.7427,1.7412,1.7398,1.7369,1.7333,1.7293,1.7256,1.7227,1.7195,1.7159,1.7126,1.7104,1.7099,1.7108,1.7134,1.7173,1.723,1.7361,1.753,1.7719,1.7888,1.8045,1.8208,1.8368,1.8525
0.976,1.6266,1.661,1.6955,1.7299,1.7643,1.7988,1.8332,1.8676,1.9019,1.9359,1.9699,2.0041,2.0384,2.0727,2.107,2.1414,2.1758,2.2102,2.2447,2.2791,2.3135,2.3478,2.3818,2.4141,2.445,2.4719,2.5025,2.5311,2.5589,2.5862,1.7538,1.754,1.7529,1.7518,1.7506,1.7498,1.7492,1.748,1.7439,1.7387,1.7332,1.7291,1.7255,1.722,1.7188,1.7164,1.7155,1.7154,1.7154,1.7158,1.7178,1.7215,1.7274,1.7391,1.7546,1.7758,1.7919,1.8111,1.8314,1.8525
0.98,1.6375,1.6721,1.7067,1.7413,1.7759,1.8104,1.845,1.8796,1.9141,1.9485,1.9826,2.0168,2.0511,2.0855,2.1199,2.1543,2.1889,2.2235,2.2581,2.2926,2.327,2.3616,2.3924,2.4234,2.4531,2.4832,2.5135,2.5435,2.5732,2.6026,1.7483,1.7497,1.7483,1.7468,1.745,1.7436,1.7422,1.7405,1.7381,1.7338,1.7282,1.7226,1.718,1.7139,1.71,1.7068,1.7049,1.705,1.7066,1.7092,1.7127,1.7168,1.7322,1.7477,1.7655,1.7826,1.7992,1.8165,1.8342,1.8525
0.984,1.6375,1.672,1.7063,1.7406,1.7749,1.8093,1.8437,1.878,1.9124,1.9467,1.981,2.0151,2.0493,2.0835,2.1178,2.1521,2.1865,2.2208,2.2552,2.2896,2.324,2.3584,2.3922,2.4245,2.4559,2.4869,2.516,2.5444,2.571,2.5972,1.7538,1.754,1.7518,1.7485,1.7461,1.7444,1.7425,1.741,1.7389,1.736,1.7326,1.7286,1.7246,1.721,1.7176,1.7147,1.7125,1.7106,1.7092,1.7088,1.7099,1.7122,1.7186,1.7304,1.7444,1.7594,1.7779,1.7974,1.8191,1.8415
0.988,1.6375,1.6721,1.7066,1.7412,1.7757,1.8103,1.8449,1.8795,1.914,1.9482,1.9823,2.0165,2.051,2.0855,2.1199,2.1544,2.1889,2.2235,2.258,2.2926,2.3272,2.3616,2.3956,2.4282,2.4541,2.4862,2.5168,2.5462,2.5745,2.6026,1.7428,1.7449,1.7465,1.748,1.7467,1.7461,1.7457,1.7454,1.743,1.7378,1.7315,1.7268,1.7236,1.7209,1.7183,1.7156,1.7131,1.7109,1.7091,1.7086,1.7097,1.7127,1.7187,1.731,1.7535,1.7675,1.7834,1.8015,1.8214,1.8415
0.992,1.6321,1.6662,1.7004,1.7345,1.7687,1.8029,1.837,1.8712,1.9053,1.9392,1.9731,2.0069,2.0407,2.0745,2.1083,2.1422,2.1762,2.2103,2.2444,2.2786,2.3128,2.3469,2.3805,2.4131,2.4451,2.4763,2.505,2.5309,2.5564,2.5807,1.7428,1.7445,1.7452,1.7468,1.7475,1.7481,1.7483,1.7477,1.7446,1.7406,1.7362,1.7314,1.7262,1.721,1.7159,1.7115,1.708,1.7054,1.7037,1.703,1.7037,1.7057,1.7122,1.7224,1.7343,1.7484,1.7669,1.7892,1.812,1.836
0.996,1.6375,1.6719,1.7061,1.7404,1.7747,1.8091,1.8435,1.8778,1.9121,1.9464,1.9807,2.0148,2.049,2.083,2.1171,2.1512,2.1854,2.2197,2.254,2.2884,2.3227,2.3571,2.3902,2.4217,2.4504,2.4825,2.5129,2.5423,2.57,2.5972,1.7483,1.7479,1.7447,1.7429,1.7428,1.7428,1.7428,1.7426,1.7415,1.7393,1.7364,1.7328,1.7291,1.7247,1.72,1.7157,1.7128,1.7108,1.7096,1.7093,1.7105,1.7125,1.7212,1.735,1.7536,1.7665,1.7823,1.8002,1.8206,1.8415
1,1.6321,1.6664,1.7007,1.7355,1.7702,1.805,1.8398,1.8746,1.9094,1.9441,1.9787,2.0132,2.0477,2.0822,2.1165,2.1508,2.1853,2.2201,2.2549,2.2897,2.3245,2.3593,2.3938,2.4275,2.4605,2.493,2.5233,2.5475,2.5645,2.5862,1.7319,1.7373,1.7429,1.7453,1.7449,1.7432,1.7427,1.7428,1.7425,1.7402,1.7361,1.7315,1.7272,1.7225,1.7167,1.7107,1.7067,1.705,1.7044,1.7045,1.7044,1.7051,1.7095,1.7179,1.7289,1.7416,1.7587,1.7838,1.8142,1.8415
1.004,1.6321,1.6663,1.7005,1.7347,1.769,1.8034,1.8377,1.872,1.9063,1.9405,1.9745,2.0085,2.0425,2.0765,2.1105,2.1446,2.1788,2.213,2.2473,2.2816,2.316,2.3503,2.3845,2.4181,2.4509,2.4834,2.513,2.539,2.563,2.5862,1.7373,1.74,1.7428,1.7459,1.746,1.7468,1.7475,1.7482,1.7477,1.7441,1.7394,1.7347,1.73,1.7252,1.7204,1.716,1.7127,1.7103,1.7087,1.708,1.7083,1.7095,1.7124,1.7197,1.7298,1.7409,1.7583,1.7807,1.8052,1.8306
